id_region,id_date,id_genre,nbr_rea,nbr_dc
11,103,1,224,4467
24,103,1,13,305
27,103,1,10,584
28,103,1,7,250
32,103,1,48,1030
44,103,1,45,2080
52,103,1,5,282
53,103,1,2,151
75,103,1,8,244
76,103,1,11,293
84,103,1,22,1039
93,103,1,23,527
94,103,1,0,33
1,103,2,2,7
2,103,2,2,4
3,103,2,6,1
4,103,2,1,0
6,103,2,2,10
11,103,2,84,2930
24,103,2,3,239
27,103,2,3,451
28,103,2,1,180
32,103,2,19,792
44,103,2,11,1465
52,103,2,0,185
53,103,2,1,108
75,103,2,2,174
76,103,2,1,219
84,103,2,7,680
93,103,2,6,413
94,103,2,1,26
1,104,0,2,15
2,104,0,5,14
3,104,0,21,15
4,104,0,4,2
6,104,0,5,28
11,104,0,305,7431
24,104,0,17,545
27,104,0,12,1038
28,104,0,8,432
32,104,0,69,1830
44,104,0,55,3558
52,104,0,5,467
53,104,0,3,259
75,104,0,12,418
76,104,0,13,512
84,104,0,29,1734
93,104,0,25,948
94,104,0,1,59
1,104,1,0,8
2,104,1,3,10
3,104,1,14,13
4,104,1,2,2
6,104,1,2,18
11,104,1,218,4469
24,104,1,13,305
27,104,1,10,584
28,104,1,7,251
32,104,1,48,1031
44,104,1,44,2081
52,104,1,5,282
53,104,1,2,151
75,104,1,8,244
76,104,1,12,293
84,104,1,20,1041
93,104,1,20,528
94,104,1,0,33
1,104,2,2,7
2,104,2,2,4
3,104,2,7,2
4,104,2,2,0
6,104,2,3,10
11,104,2,85,2932
24,104,2,3,239
27,104,2,2,452
28,104,2,1,180
32,104,2,20,793
44,104,2,11,1465
52,104,2,0,185
53,104,2,1,108
75,104,2,4,174
76,104,2,1,219
84,104,2,9,681
93,104,2,5,416
94,104,2,1,26
1,105,0,4,15
2,105,0,5,14
3,105,0,19,15
4,105,0,4,2
6,105,0,4,28
11,105,0,298,7441
24,105,0,16,546
27,105,0,11,1038
28,105,0,7,433
32,105,0,68,1830
44,105,0,53,3563
52,105,0,5,467
53,105,0,3,259
75,105,0,12,418
76,105,0,13,512
84,105,0,27,1737
93,105,0,24,949
94,105,0,1,59
1,105,1,2,8
2,105,1,3,10
3,105,1,12,13
4,105,1,2,2
6,105,1,2,18
11,105,1,211,4474
24,105,1,12,306
27,105,1,10,584
28,105,1,6,252
32,105,1,48,1031
44,105,1,43,2082
52,105,1,5,282
53,105,1,2,151
75,105,1,8,244
76,105,1,12,293
84,105,1,18,1043
93,105,1,19,529
94,105,1,0,33
1,105,2,2,7
2,105,2,2,4
3,105,2,7,2
4,105,2,2,0
6,105,2,2,10
11,105,2,84,2937
24,105,2,3,239
27,105,2,1,452
28,105,2,1,180
32,105,2,19,793
44,105,2,10,1469
52,105,2,0,185
53,105,2,1,108
75,105,2,4,174
76,105,2,1,219
84,105,2,9,682
93,105,2,5,416
94,105,2,1,26
1,106,0,4,15
2,106,0,5,14
3,106,0,20,16
4,106,0,4,2
6,106,0,3,28
11,106,0,286,7443
24,106,0,16,547
27,106,0,9,1041
28,106,0,6,434
32,106,0,69,1831
44,106,0,52,3571
52,106,0,3,468
53,106,0,3,259
75,106,0,12,418
76,106,0,12,512
84,106,0,25,1737
93,106,0,24,949
94,106,0,1,59
1,106,1,2,8
2,106,1,3,10
3,106,1,14,14
4,106,1,2,2
6,106,1,1,18
11,106,1,204,4475
24,106,1,12,307
27,106,1,8,586
28,106,1,5,252
32,106,1,49,1032
44,106,1,41,2084
52,106,1,3,282
53,106,1,2,151
75,106,1,8,244
76,106,1,11,293
84,106,1,17,1043
93,106,1,19,529
94,106,1,0,33
1,106,2,2,7
2,106,2,2,4
3,106,2,6,2
4,106,2,2,0
6,106,2,2,10
11,106,2,80,2938
24,106,2,3,239
27,106,2,1,453
28,106,2,1,181
32,106,2,19,793
44,106,2,11,1475
52,106,2,0,186
53,106,2,1,108
75,106,2,4,174
76,106,2,1,219
84,106,2,8,682
93,106,2,5,416
94,106,2,1,26
1,107,0,4,15
2,107,0,5,14
3,107,0,25,16
4,107,0,4,2
6,107,0,3,28
11,107,0,278,7448
24,107,0,16,547
27,107,0,7,1042
28,107,0,7,434
32,107,0,66,1833
44,107,0,52,3573
52,107,0,2,469
53,107,0,2,260
75,107,0,11,419
76,107,0,12,512
84,107,0,25,1738
93,107,0,25,949
94,107,0,1,59
1,107,1,2,8
2,107,1,3,10
3,107,1,17,14
4,107,1,2,2
6,107,1,1,18
11,107,1,198,4478
24,107,1,12,307
27,107,1,6,587
28,107,1,5,252
32,107,1,48,1032
44,107,1,40,2086
52,107,1,2,283
53,107,1,1,152
75,107,1,8,244
76,107,1,11,293
84,107,1,17,1043
93,107,1,20,529
94,107,1,0,33
1,107,2,2,7
2,107,2,2,4
3,107,2,8,2
4,107,2,2,0
6,107,2,2,10
11,107,2,78,2940
24,107,2,3,239
27,107,2,1,453
28,107,2,2,181
32,107,2,17,795
44,107,2,12,1475
52,107,2,0,186
53,107,2,1,108
75,107,2,3,175
76,107,2,1,219
84,107,2,8,683
93,107,2,5,416
94,107,2,1,26
1,108,0,4,15
2,108,0,5,14
3,108,0,26,16
4,108,0,3,2
6,108,0,4,28
11,108,0,273,7454
24,108,0,16,547
27,108,0,5,1042
28,108,0,7,434
32,108,0,65,1835
44,108,0,51,3577
52,108,0,3,469
53,108,0,2,260
75,108,0,9,420
76,108,0,10,512
84,108,0,24,1740
93,108,0,25,952
94,108,0,1,59
1,108,1,2,8
2,108,1,3,10
3,108,1,18,14
4,108,1,1,2
6,108,1,1,18
11,108,1,193,4481
24,108,1,12,307
27,108,1,5,587
28,108,1,5,252
32,108,1,48,1032
44,108,1,41,2089
52,108,1,3,283
53,108,1,1,152
75,108,1,7,245
76,108,1,9,293
84,108,1,16,1043
93,108,1,20,531
94,108,1,0,33
1,108,2,2,7
2,108,2,2,4
3,108,2,8,2
4,108,2,2,0
6,108,2,3,10
11,108,2,78,2943
24,108,2,3,239
27,108,2,0,453
28,108,2,2,181
32,108,2,15,797
44,108,2,10,1476
52,108,2,0,186
53,108,2,1,108
75,108,2,2,175
76,108,2,1,219
84,108,2,8,685
93,108,2,5,417
94,108,2,1,26
1,109,0,4,16
2,109,0,6,14
3,109,0,23,16
4,109,0,3,2
6,109,0,4,28
11,109,0,264,7460
24,109,0,16,548
27,109,0,5,1042
28,109,0,7,434
32,109,0,64,1835
44,109,0,47,3580
52,109,0,3,469
53,109,0,2,260
75,109,0,9,421
76,109,0,10,512
84,109,0,25,1740
93,109,0,24,952
94,109,0,1,59
1,109,1,2,8
2,109,1,4,10
3,109,1,14,14
4,109,1,1,2
6,109,1,1,18
11,109,1,186,4484
24,109,1,12,307
27,109,1,5,587
28,109,1,5,252
32,109,1,47,1032
44,109,1,39,2092
52,109,1,3,283
53,109,1,1,152
75,109,1,7,246
76,109,1,9,293
84,109,1,17,1043
93,109,1,19,531
94,109,1,0,33
1,109,2,2,8
2,109,2,2,4
3,109,2,9,2
4,109,2,2,0
6,109,2,3,10
11,109,2,76,2946
24,109,2,3,240
27,109,2,0,453
28,109,2,2,181
32,109,2,15,797
44,109,2,8,1476
52,109,2,0,186
53,109,2,1,108
75,109,2,2,175
76,109,2,1,219
84,109,2,8,685
93,109,2,5,417
94,109,2,1,26
1,110,0,4,16
2,110,0,6,14
3,110,0,26,17
4,110,0,3,2
6,110,0,4,28
11,110,0,265,7460
24,110,0,16,548
27,110,0,5,1042
28,110,0,7,434
32,110,0,64,1835
44,110,0,47,3580
52,110,0,3,469
53,110,0,2,260
75,110,0,9,421
76,110,0,10,512
84,110,0,25,1741
93,110,0,24,952
94,110,0,1,59
1,110,1,2,8
2,110,1,4,10
3,110,1,16,15
4,110,1,1,2
6,110,1,1,18
11,110,1,186,4484
24,110,1,12,307
27,110,1,5,587
28,110,1,5,252
32,110,1,47,1032
44,110,1,39,2092
52,110,1,3,283
53,110,1,1,152
75,110,1,7,246
76,110,1,9,293
84,110,1,17,1043
93,110,1,19,531
94,110,1,0,33
1,110,2,2,8
2,110,2,2,4
3,110,2,10,2
4,110,2,2,0
6,110,2,3,10
11,110,2,76,2946
24,110,2,3,240
27,110,2,0,453
28,110,2,2,181
32,110,2,15,797
44,110,2,8,1476
52,110,2,0,186
53,110,2,1,108
75,110,2,2,175
76,110,2,1,219
84,110,2,8,686
93,110,2,5,417
94,110,2,1,26
1,111,0,4,16
2,111,0,6,14
3,111,0,28,20
4,111,0,4,2
6,111,0,3,28
11,111,0,262,7464
24,111,0,16,548
27,111,0,5,1042
28,111,0,7,434
32,111,0,64,1839
44,111,0,48,3581
52,111,0,2,469
53,111,0,2,260
75,111,0,9,421
76,111,0,10,512
84,111,0,26,1742
93,111,0,24,952
94,111,0,1,59
1,111,1,2,8
2,111,1,4,10
3,111,1,16,17
4,111,1,2,2
6,111,1,1,18
11,111,1,182,4484
24,111,1,12,307
27,111,1,5,587
28,111,1,5,252
32,111,1,47,1033
44,111,1,40,2092
52,111,1,2,283
53,111,1,1,152
75,111,1,7,246
76,111,1,9,293
84,111,1,16,1044
93,111,1,19,531
94,111,1,0,33
1,111,2,2,8
2,111,2,2,4
3,111,2,11,3
4,111,2,2,0
6,111,2,2,10
11,111,2,77,2950
24,111,2,3,240
27,111,2,0,453
28,111,2,2,181
32,111,2,15,800
44,111,2,8,1477
52,111,2,0,186
53,111,2,1,108
75,111,2,2,175
76,111,2,1,219
84,111,2,10,686
93,111,2,5,417
94,111,2,1,26
1,112,0,6,16
2,112,0,6,14
3,112,0,30,21
4,112,0,3,3
6,112,0,3,28
11,112,0,258,7480
24,112,0,16,548
27,112,0,6,1044
28,112,0,7,434
32,112,0,49,1852
44,112,0,52,3581
52,112,0,2,470
53,112,0,2,260
75,112,0,9,421
76,112,0,10,512
84,112,0,28,1742
93,112,0,23,952
94,112,0,1,59
1,112,1,3,8
2,112,1,4,10
3,112,1,17,18
4,112,1,2,2
6,112,1,1,18
11,112,1,181,4492
24,112,1,12,307
27,112,1,6,589
28,112,1,5,252
32,112,1,34,1036
44,112,1,41,2092
52,112,1,2,283
53,112,1,1,152
75,112,1,7,246
76,112,1,9,293
84,112,1,18,1044
93,112,1,18,531
94,112,1,0,33
1,112,2,3,8
2,112,2,2,4
3,112,2,12,3
4,112,2,1,1
6,112,2,2,10
11,112,2,73,2958
24,112,2,3,240
27,112,2,0,453
28,112,2,2,181
32,112,2,13,810
44,112,2,11,1477
52,112,2,0,187
53,112,2,1,108
75,112,2,2,175
76,112,2,1,219
84,112,2,10,686
93,112,2,5,417
94,112,2,1,26
1,113,0,5,16
2,113,0,5,15
3,113,0,30,21
4,113,0,3,3
6,113,0,2,28
11,113,0,251,7489
24,113,0,15,549
27,113,0,7,1044
28,113,0,8,434
32,113,0,43,1870
44,113,0,51,3583
52,113,0,4,470
53,113,0,2,260
75,113,0,9,421
76,113,0,10,512
84,113,0,31,1743
93,113,0,26,952
94,113,0,1,59
1,113,1,3,8
2,113,1,3,11
3,113,1,17,18
4,113,1,1,2
6,113,1,1,18
11,113,1,179,4497
24,113,1,11,307
27,113,1,7,589
28,113,1,6,252
32,113,1,31,1044
44,113,1,42,2093
52,113,1,4,283
53,113,1,1,152
75,113,1,7,246
76,113,1,9,293
84,113,1,19,1045
93,113,1,20,531
94,113,1,0,33
1,113,2,2,8
2,113,2,2,4
3,113,2,12,3
4,113,2,2,1
6,113,2,1,10
11,113,2,68,2962
24,113,2,3,240
27,113,2,0,453
28,113,2,2,181
32,113,2,11,819
44,113,2,9,1478
52,113,2,0,187
53,113,2,1,108
75,113,2,2,175
76,113,2,1,219
84,113,2,12,686
93,113,2,6,417
94,113,2,1,26
1,114,0,3,16
2,114,0,5,15
3,114,0,28,21
4,114,0,3,3
6,114,0,2,28
11,114,0,248,7494
24,114,0,14,550
27,114,0,6,1045
28,114,0,8,434
32,114,0,41,1874
44,114,0,48,3584
52,114,0,4,470
53,114,0,2,260
75,114,0,9,421
76,114,0,10,512
84,114,0,28,1745
93,114,0,26,952
94,114,0,1,59
1,114,1,3,8
2,114,1,3,11
3,114,1,18,18
4,114,1,1,2
6,114,1,1,18
11,114,1,179,4501
24,114,1,10,308
27,114,1,6,589
28,114,1,6,252
32,114,1,29,1046
44,114,1,39,2094
52,114,1,4,283
53,114,1,1,152
75,114,1,7,246
76,114,1,9,293
84,114,1,18,1046
93,114,1,20,531
94,114,1,0,33
1,114,2,0,8
2,114,2,2,4
3,114,2,9,3
4,114,2,2,1
6,114,2,1,10
11,114,2,66,2963
24,114,2,3,240
27,114,2,0,454
28,114,2,2,181
32,114,2,11,821
44,114,2,9,1478
52,114,2,0,187
53,114,2,1,108
75,114,2,2,175
76,114,2,1,219
84,114,2,10,687
93,114,2,6,417
94,114,2,1,26
1,115,0,3,16
2,115,0,5,15
3,115,0,26,22
4,115,0,3,3
6,115,0,3,28
11,115,0,239,7496
24,115,0,15,553
27,115,0,6,1057
28,115,0,8,435
32,115,0,42,1875
44,115,0,46,3585
52,115,0,4,470
53,115,0,2,260
75,115,0,9,422
76,115,0,8,513
84,115,0,25,1747
93,115,0,26,952
94,115,0,1,59
1,115,1,3,8
2,115,1,3,11
3,115,1,16,19
4,115,1,1,2
6,115,1,2,18
11,115,1,169,4503
24,115,1,10,309
27,115,1,6,594
28,115,1,6,253
32,115,1,29,1046
44,115,1,37,2094
52,115,1,4,283
53,115,1,1,152
75,115,1,7,246
76,115,1,8,294
84,115,1,17,1047
93,115,1,20,531
94,115,1,0,33
1,115,2,0,8
2,115,2,2,4
3,115,2,9,3
4,115,2,2,1
6,115,2,1,10
11,115,2,67,2963
24,115,2,4,242
27,115,2,0,461
28,115,2,2,181
32,115,2,12,822
44,115,2,9,1479
52,115,2,0,187
53,115,2,1,108
75,115,2,2,176
76,115,2,0,219
84,115,2,8,688
93,115,2,6,417
94,115,2,1,26
1,116,0,4,16
2,116,0,5,15
3,116,0,23,25
4,116,0,3,3
6,116,0,3,28
11,116,0,241,7498
24,116,0,15,553
27,116,0,8,1057
28,116,0,8,435
32,116,0,43,1876
44,116,0,46,3585
52,116,0,3,470
53,116,0,2,260
75,116,0,9,422
76,116,0,7,513
84,116,0,24,1747
93,116,0,25,952
94,116,0,1,59
1,116,1,4,8
2,116,1,3,11
3,116,1,13,21
4,116,1,1,2
6,116,1,2,18
11,116,1,170,4503
24,116,1,10,309
27,116,1,7,594
28,116,1,6,253
32,116,1,29,1047
44,116,1,37,2094
52,116,1,3,283
53,116,1,1,152
75,116,1,7,246
76,116,1,7,294
84,116,1,17,1047
93,116,1,19,531
94,116,1,0,33
1,116,2,0,8
2,116,2,2,4
3,116,2,9,4
4,116,2,2,1
6,116,2,1,10
11,116,2,67,2965
24,116,2,4,242
27,116,2,1,461
28,116,2,2,181
32,116,2,13,822
44,116,2,9,1479
52,116,2,0,187
53,116,2,1,108
75,116,2,2,176
76,116,2,0,219
84,116,2,7,688
93,116,2,6,417
94,116,2,1,26
1,117,0,4,16
2,117,0,5,15
3,117,0,26,25
4,117,0,3,3
6,117,0,3,28
11,117,0,241,7498
24,117,0,15,553
27,117,0,8,1057
28,117,0,7,435
32,117,0,43,1876
44,117,0,46,3585
52,117,0,4,470
53,117,0,3,260
75,117,0,9,422
76,117,0,7,513
84,117,0,23,1747
93,117,0,25,953
94,117,0,1,59
1,117,1,4,8
2,117,1,3,11
3,117,1,13,21
4,117,1,1,2
6,117,1,2,18
11,117,1,170,4503
24,117,1,10,309
27,117,1,7,594
28,117,1,5,253
32,117,1,29,1047
44,117,1,37,2094
52,117,1,4,283
53,117,1,1,152
75,117,1,7,246
76,117,1,7,294
84,117,1,16,1047
93,117,1,19,531
94,117,1,0,33
1,117,2,0,8
2,117,2,2,4
3,117,2,12,4
4,117,2,2,1
6,117,2,1,10
11,117,2,67,2965
24,117,2,4,242
27,117,2,1,461
28,117,2,2,181
32,117,2,13,822
44,117,2,9,1479
52,117,2,0,187
53,117,2,2,108
75,117,2,2,176
76,117,2,0,219
84,117,2,7,688
93,117,2,6,418
94,117,2,1,26
1,118,0,4,16
2,118,0,5,15
3,118,0,24,28
4,118,0,3,3
6,118,0,2,28
11,118,0,235,7506
24,118,0,15,553
27,118,0,8,1058
28,118,0,7,436
32,118,0,47,1877
44,118,0,45,3587
52,118,0,4,470
53,118,0,3,260
75,118,0,9,423
76,118,0,7,513
84,118,0,24,1747
93,118,0,24,954
94,118,0,1,59
1,118,1,4,8
2,118,1,3,11
3,118,1,13,22
4,118,1,1,2
6,118,1,1,18
11,118,1,165,4508
24,118,1,10,309
27,118,1,6,595
28,118,1,5,254
32,118,1,30,1048
44,118,1,36,2095
52,118,1,4,283
53,118,1,2,152
75,118,1,7,247
76,118,1,7,294
84,118,1,17,1047
93,118,1,18,532
94,118,1,0,33
1,118,2,0,8
2,118,2,2,4
3,118,2,10,6
4,118,2,2,1
6,118,2,1,10
11,118,2,66,2968
24,118,2,4,242
27,118,2,2,461
28,118,2,2,181
32,118,2,16,822
44,118,2,9,1480
52,118,2,0,187
53,118,2,1,108
75,118,2,2,176
76,118,2,0,219
84,118,2,7,688
93,118,2,6,418
94,118,2,1,26
1,119,0,4,16
2,119,0,5,15
3,119,0,25,30
4,119,0,2,3
6,119,0,1,28
11,119,0,238,7508
24,119,0,15,553
27,119,0,8,1058
28,119,0,7,436
32,119,0,47,1878
44,119,0,43,3588
52,119,0,4,470
53,119,0,3,260
75,119,0,9,423
76,119,0,7,513
84,119,0,23,1747
93,119,0,23,954
94,119,0,1,59
1,119,1,4,8
2,119,1,3,11
3,119,1,13,23
4,119,1,1,2
6,119,1,0,18
11,119,1,167,4509
24,119,1,10,309
27,119,1,6,595
28,119,1,5,254
32,119,1,30,1048
44,119,1,34,2096
52,119,1,4,283
53,119,1,2,152
75,119,1,7,247
76,119,1,7,294
84,119,1,16,1047
93,119,1,18,532
94,119,1,0,33
1,119,2,0,8
2,119,2,2,4
3,119,2,11,7
4,119,2,1,1
6,119,2,1,10
11,119,2,67,2969
24,119,2,4,242
27,119,2,2,461
28,119,2,2,181
32,119,2,16,823
44,119,2,9,1480
52,119,2,0,187
53,119,2,1,108
75,119,2,2,176
76,119,2,0,219
84,119,2,7,688
93,119,2,5,418
94,119,2,1,26
1,120,0,4,16
2,120,0,5,15
3,120,0,24,32
4,120,0,4,3
6,120,0,2,28
11,120,0,237,7513
24,120,0,14,553
27,120,0,9,1060
28,120,0,5,436
32,120,0,40,1885
44,120,0,42,3591
52,120,0,5,470
53,120,0,3,260
75,120,0,11,423
76,120,0,7,513
84,120,0,21,1748
93,120,0,23,954
94,120,0,1,59
1,120,1,4,8
2,120,1,3,11
3,120,1,13,23
4,120,1,3,2
6,120,1,1,18
11,120,1,169,4511
24,120,1,9,309
27,120,1,8,595
28,120,1,3,254
32,120,1,24,1054
44,120,1,32,2098
52,120,1,5,283
53,120,1,2,152
75,120,1,8,247
76,120,1,7,294
84,120,1,15,1048
93,120,1,18,532
94,120,1,0,33
1,120,2,0,8
2,120,2,2,4
3,120,2,10,9
4,120,2,1,1
6,120,2,1,10
11,120,2,64,2972
24,120,2,4,242
27,120,2,1,463
28,120,2,2,181
32,120,2,15,824
44,120,2,10,1481
52,120,2,0,187
53,120,2,1,108
75,120,2,3,176
76,120,2,0,219
84,120,2,6,688
93,120,2,5,418
94,120,2,1,26
1,121,0,3,16
2,121,0,5,15
3,121,0,25,33
4,121,0,4,3
6,121,0,2,28
11,121,0,238,7519
24,121,0,12,555
27,121,0,10,1060
28,121,0,5,438
32,121,0,40,1886
44,121,0,39,3594
52,121,0,5,470
53,121,0,3,261
75,121,0,11,424
76,121,0,8,513
84,121,0,22,1748
93,121,0,23,955
94,121,0,1,59
1,121,1,3,8
2,121,1,3,11
3,121,1,14,24
4,121,1,3,2
6,121,1,1,18
11,121,1,172,4512
24,121,1,7,311
27,121,1,8,595
28,121,1,3,255
32,121,1,24,1054
44,121,1,30,2101
52,121,1,5,283
53,121,1,2,153
75,121,1,9,247
76,121,1,8,294
84,121,1,15,1048
93,121,1,18,532
94,121,1,0,33
1,121,2,0,8
2,121,2,2,4
3,121,2,10,9
4,121,2,1,1
6,121,2,1,10
11,121,2,62,2976
24,121,2,4,242
27,121,2,2,463
28,121,2,2,182
32,121,2,15,825
44,121,2,9,1481
52,121,2,0,187
53,121,2,1,108
75,121,2,2,177
76,121,2,0,219
84,121,2,7,688
93,121,2,5,419
94,121,2,1,26
1,122,0,3,16
2,122,0,5,15
3,122,0,25,33
4,122,0,4,3
6,122,0,2,28
11,122,0,235,7520
24,122,0,11,555
27,122,0,7,1061
28,122,0,6,439
32,122,0,42,1888
44,122,0,37,3599
52,122,0,6,470
53,122,0,4,262
75,122,0,11,424
76,122,0,7,513
84,122,0,22,1749
93,122,0,24,957
94,122,0,1,59
1,122,1,3,8
2,122,1,3,11
3,122,1,15,24
4,122,1,3,2
6,122,1,1,18
11,122,1,171,4513
24,122,1,6,311
27,122,1,6,596
28,122,1,3,256
32,122,1,25,1055
44,122,1,29,2102
52,122,1,6,283
53,122,1,3,154
75,122,1,9,247
76,122,1,7,294
84,122,1,16,1048
93,122,1,18,533
94,122,1,0,33
1,122,2,0,8
2,122,2,2,4
3,122,2,9,9
4,122,2,1,1
6,122,2,1,10
11,122,2,61,2976
24,122,2,4,242
27,122,2,1,463
28,122,2,3,182
32,122,2,16,826
44,122,2,8,1485
52,122,2,0,187
53,122,2,1,108
75,122,2,2,177
76,122,2,0,219
84,122,2,6,689
93,122,2,6,420
94,122,2,1,26
1,123,0,1,17
2,123,0,5,15
3,123,0,23,35
4,123,0,4,3
6,123,0,2,28
11,123,0,236,7523
24,123,0,11,555
27,123,0,6,1061
28,123,0,7,440
32,123,0,42,1888
44,123,0,38,3599
52,123,0,6,471
53,123,0,3,262
75,123,0,11,424
76,123,0,7,513
84,123,0,23,1749
93,123,0,24,957
94,123,0,1,59
1,123,1,1,9
2,123,1,3,11
3,123,1,15,25
4,123,1,3,2
6,123,1,1,18
11,123,1,172,4515
24,123,1,6,311
27,123,1,6,596
28,123,1,4,256
32,123,1,25,1055
44,123,1,30,2102
52,123,1,6,283
53,123,1,2,154
75,123,1,9,247
76,123,1,7,294
84,123,1,17,1048
93,123,1,18,533
94,123,1,0,33
1,123,2,0,8
2,123,2,2,4
3,123,2,7,10
4,123,2,1,1
6,123,2,1,10
11,123,2,61,2977
24,123,2,4,242
27,123,2,0,463
28,123,2,3,183
32,123,2,16,826
44,123,2,8,1485
52,123,2,0,188
53,123,2,1,108
75,123,2,2,177
76,123,2,0,219
84,123,2,6,689
93,123,2,6,420
94,123,2,1,26
1,124,0,1,17
2,124,0,5,15
3,124,0,23,35
4,124,0,4,3
6,124,0,2,28
11,124,0,236,7523
24,124,0,11,555
27,124,0,6,1061
28,124,0,7,440
32,124,0,42,1888
44,124,0,38,3599
52,124,0,6,471
53,124,0,3,262
75,124,0,11,424
76,124,0,7,513
84,124,0,21,1750
93,124,0,24,957
94,124,0,1,59
1,124,1,1,9
2,124,1,3,11
3,124,1,16,25
4,124,1,3,2
6,124,1,1,18
11,124,1,172,4515
24,124,1,6,311
27,124,1,6,596
28,124,1,4,256
32,124,1,25,1055
44,124,1,30,2102
52,124,1,6,283
53,124,1,2,154
75,124,1,9,247
76,124,1,7,294
84,124,1,17,1049
93,124,1,18,533
94,124,1,0,33
1,124,2,0,8
2,124,2,2,4
3,124,2,6,10
4,124,2,1,1
6,124,2,1,10
11,124,2,61,2977
24,124,2,4,242
27,124,2,0,463
28,124,2,3,183
32,124,2,16,826
44,124,2,8,1485
52,124,2,0,188
53,124,2,1,108
75,124,2,2,177
76,124,2,0,219
84,124,2,4,689
93,124,2,6,420
94,124,2,1,26
1,125,0,1,17
2,125,0,5,15
3,125,0,22,36
4,125,0,4,3
6,125,0,2,28
11,125,0,233,7528
24,125,0,11,555
27,125,0,6,1061
28,125,0,7,440
32,125,0,38,1894
44,125,0,37,3600
52,125,0,7,471
53,125,0,2,262
75,125,0,16,424
76,125,0,6,513
84,125,0,19,1752
93,125,0,25,958
94,125,0,1,59
1,125,1,1,9
2,125,1,3,11
3,125,1,15,26
4,125,1,3,2
6,125,1,1,18
11,125,1,169,4519
24,125,1,6,311
27,125,1,6,596
28,125,1,4,256
32,125,1,23,1058
44,125,1,28,2102
52,125,1,7,283
53,125,1,2,154
75,125,1,11,247
76,125,1,6,294
84,125,1,16,1051
93,125,1,17,534
94,125,1,0,33
1,125,2,0,8
2,125,2,2,4
3,125,2,6,10
4,125,2,1,1
6,125,2,1,10
11,125,2,61,2978
24,125,2,4,242
27,125,2,0,463
28,125,2,3,183
32,125,2,14,829
44,125,2,9,1486
52,125,2,0,188
53,125,2,0,108
75,125,2,5,177
76,125,2,0,219
84,125,2,3,689
93,125,2,8,420
94,125,2,1,26
1,126,0,1,17
2,126,0,5,15
3,126,0,21,37
4,126,0,5,3
6,126,0,2,28
11,126,0,233,7533
24,126,0,11,555
27,126,0,6,1061
28,126,0,7,440
32,126,0,34,1896
44,126,0,34,3601
52,126,0,8,474
53,126,0,3,262
75,126,0,12,424
76,126,0,6,513
84,126,0,18,1752
93,126,0,23,959
94,126,0,1,59
1,126,1,1,9
2,126,1,3,11
3,126,1,13,27
4,126,1,4,2
6,126,1,1,18
11,126,1,170,4522
24,126,1,6,311
27,126,1,6,596
28,126,1,4,256
32,126,1,22,1060
44,126,1,25,2102
52,126,1,7,286
53,126,1,2,154
75,126,1,8,247
76,126,1,6,294
84,126,1,15,1051
93,126,1,17,534
94,126,1,0,33
1,126,2,0,8
2,126,2,2,4
3,126,2,7,10
4,126,2,1,1
6,126,2,1,10
11,126,2,60,2980
24,126,2,4,242
27,126,2,0,463
28,126,2,3,183
32,126,2,12,829
44,126,2,9,1487
52,126,2,1,188
53,126,2,1,108
75,126,2,4,177
76,126,2,0,219
84,126,2,3,689
93,126,2,6,421
94,126,2,1,26
1,127,0,1,17
2,127,0,5,15
3,127,0,23,37
4,127,0,5,3
6,127,0,3,28
11,127,0,220,7533
24,127,0,12,556
27,127,0,6,1061
28,127,0,7,440
32,127,0,34,1898
44,127,0,33,3604
52,127,0,9,475
53,127,0,3,262
75,127,0,12,424
76,127,0,6,513
84,127,0,19,1752
93,127,0,21,959
94,127,0,1,59
1,127,1,1,9
2,127,1,3,11
3,127,1,15,27
4,127,1,4,2
6,127,1,2,18
11,127,1,162,4522
24,127,1,7,311
27,127,1,6,596
28,127,1,4,256
32,127,1,22,1061
44,127,1,24,2103
52,127,1,8,286
53,127,1,2,154
75,127,1,8,247
76,127,1,6,294
84,127,1,16,1051
93,127,1,16,534
94,127,1,0,33
1,127,2,0,8
2,127,2,2,4
3,127,2,7,10
4,127,2,1,1
6,127,2,1,10
11,127,2,56,2980
24,127,2,4,243
27,127,2,0,463
28,127,2,3,183
32,127,2,12,830
44,127,2,9,1489
52,127,2,1,189
53,127,2,1,108
75,127,2,4,177
76,127,2,0,219
84,127,2,3,689
93,127,2,5,421
94,127,2,1,26
1,128,0,1,17
2,128,0,4,15
3,128,0,25,38
4,128,0,4,3
6,128,0,3,28
11,128,0,216,7538
24,128,0,12,557
27,128,0,6,1060
28,128,0,8,438
32,128,0,35,1898
44,128,0,30,3608
52,128,0,10,475
53,128,0,3,262
75,128,0,11,424
76,128,0,6,513
84,128,0,19,1754
93,128,0,17,959
94,128,0,1,59
1,128,1,1,9
2,128,1,2,11
3,128,1,16,28
4,128,1,3,2
6,128,1,2,18
11,128,1,157,4526
24,128,1,7,311
27,128,1,6,596
28,128,1,5,255
32,128,1,23,1061
44,128,1,21,2105
52,128,1,8,286
53,128,1,2,154
75,128,1,7,247
76,128,1,6,294
84,128,1,16,1053
93,128,1,12,534
94,128,1,0,33
1,128,2,0,8
2,128,2,2,4
3,128,2,8,10
4,128,2,1,1
6,128,2,1,10
11,128,2,57,2981
